RICKIE,CA,I i
ARNOLD,MI,X
RICKIE,CA,that's what it look like
REBECCA,CA,H I think that's I think he he finds somebody that's isolated
RICKIE,CA,Mhm
REBECCA,CA,H and he goes for a certain age group I think
RICKIE,CA,Yeah
REBECCA,CA,H Um and you know like for some reason I think he likes students or people who look like students
RICKIE,CA,Unhunh Mhm
REBECCA,CA,So H anyway okay um did you as far as your um mileage STAPLE goes What would did
RICKIE,CA,Oh how much was it
ARNOLD,MI,Hundred and thirty s I don't know
REBECCA,CA,Okay
RICKIE,CA,And we got the um P that ticket X for our X X P
REBECCA,CA,Parking Hx
RICKIE,CA,Yeah
REBECCA,CA,Okay
RICKIE,CA,They moved the gate or something The how to get in the parking lot H Hx cause it used to be on X
REBECCA,CA,Oh yeah
RICKIE,CA,Yeah
REBECCA,CA,Because they built this building
RICKIE,CA,Oh See
REBECCA,CA,That's where the yeah
RICKIE,CA,we had to get back all the way on the freeway
REBECCA,CA,TSK H Oh no
RICKIE,CA,and I was like Q oh God there was a door here before a entrance Q you know
REBECCA,CA,Yeah
RICKIE,CA,H I couldn't find it
REBECCA,CA,@@@
RICKIE,CA,but uh we found it
REBECCA,CA,H Um H oh okay Do you know how much it's gonna be
RICKIE,CA,Oh no not yet
REBECCA,CA,Okay H Um do you guys have the cash to pay for it right now When you to get out
RICKIE,CA,Yeah I think so
ARNOLD,MI,Yeah
RICKIE,CA,Yeah
REBECCA,CA,Okay H Then what I'll do is when you can I'll call you and find out
RICKIE,CA,Okay
REBECCA,CA,H What I have to do is submit all of this to our accounting department
RICKIE,CA,Okay
REBECCA,CA,and they give you the they'll mail you the reimbursement
RICKIE,CA,Okay
REBECCA,CA,H So you guys hang on to that
RICKIE,CA,Okay
REBECCA,CA,so you can get out
ARNOLD,MI,Okay
RICKIE,CA,Alright
REBECCA,CA,And then H I imagine it will be about five dollars or so
RICKIE,CA,Okay
REBECCA,CA,H Um Hx so PAPERS a hundred and thirty about a hundred and thirty five you think
ARNOLD,MI,Yeah
RICKIE,CA,Mhm
REBECCA,CA,Okay So round trip it'll be like two seventy
RICKIE,CA,two si Yeah
REBECCA,CA,PAPERS WRITING
RICKIE,CA,SNIFF
REBECCA,CA,That's from Salinas
RICKIE,CA,Mhm SNIFF
REBECCA,CA,WRITING H Do you go by Rickie Reeding R Reeding Rollins or do you just go by Rickie Rollins
RICKIE,CA,Uh r um well my name is Regina I just go by Rickie
REBECCA,CA,Okay
RICKIE,CA,uh I don't know if you have to put my Regina in there
REBECCA,CA,Yeah probab
RICKIE,CA,um i- Regina Rollins is fine it doesn't matter
REBECCA,CA,Okay Okay
RICKIE,CA,H Whatever is easier for you guys SNIFF
REBECCA,CA,You guys newly married
RICKIE,CA,Well just a year
ARNOLD,MI,A year two days ago
RICKIE,CA,H
REBECCA,CA,Oh great
ARNOLD,MI,
REBECCA,CA,Soon you'll be in my condition
RICKIE,CA,
REBECCA,CA,which is pregnant
RICKIE,CA,Aw really
ARNOLD,MI,Hx Aw
REBECCA,CA,@@@@
RICKIE,CA,Congratulations
REBECCA,CA,Yeah
RICKIE,CA,H
REBECC,CA,  Thanks
REBECCA,CA,H Okay
RICKIE,CA,H
REBECCA,CA,Let's just go through um I I have your statement but I just want to have you tell me
RICKIE,CA,Okay
REBECCA,CA,what happened
RICKIE,CA,Alright Hx
REBECCA,CA,TSK Um
RICKIE,CA,SNIFF
REBECCA,CA,do you remember the date
RICKIE,CA,No
REBECCA,CA,Okay Because I'll be H VOX saying to you VOX Hx Q do you recall on August twelfth nineteen ninety two Q
RICKIE,CA,Okay
REBECCA,CA,Okay H and it was about one o'clock
RICKIE,CA,Mhm
REBECCA,CA,Okay So first of all H where did you get on BART
RICKIE,CA,X At X Oakland
REBECCA,CA,Okay And where were you going
RICKIE,CA,Um to the doctor's in San Francisco San Francisco
REBECCA,CA,H And um when you got on BART H I'll ask you to describe where you sat on the train
RICKIE,CA,Okay
REBECCA,CA,and let me show you H um what I have H This is a diagram of the interior of BART
RICKIE,CA,Mhm
REBECCA,CA,Okay looking at that these are the backs of the seats
RICKIE,CA,Yeah
REBECCA,CA,So facing that way H okay H
RICKIE,CA,Okay
REBECCA,CA,Um can you H
RICKIE,CA,Um that's the train Right
REBECCA,CA,Right
RICKIE,CA,TSK H u That seat right there I always sit going backwards I have
REBECCA,CA,Okay so the train was traveling that way
RICKIE,CA,Yeah unhunh
REBECCA,CA,Okay So H um
RICKIE,CA,And it's hard to describe how so yeah I was sitting backwards in the back seat
REBECCA,CA,Okay H
RICKIE,CA,The very end seat
REBECCA,CA,And when he came in when where was he when you first saw him come in
RICKIE,CA,He got on the train on like THROAT I think Twelfth Street or something in H Oakland H VOX And like in a let me see VOX Okay He got on another car But you can I I seen him because I seen him a year ago
REBECCA,CA,Unhunh
RICKIE,CA,H So I seen him when the you know how the train goes and you can see everybody out the window H well he got in another door
REBECCA,CA,Okay
RICKIE,CA,And he came through here
REBECCA,CA,Okay Alright So he came through here
RICKIE,CA,Mhm
REBECCA,CA,when he came through here H did he look at you at all
RICKIE,CA,Mhm
REBECCA,CA,Initially
RICKIE,CA,Yeah
REBECCA,CA,What did he do
RICKIE,CA,Just looked he had a
REBECCA,CA,Did he stop walking
RICKIE,CA,n just kinda H looked and then looked and then H walked
REBECCA,CA,Okay
RICKIE,CA,And then he kept walking <X Yeah X>
REBECCA,CA,H When he looked at you the first time was he sort of looking you up and down or did he just look at your seat what
RICKIE,CA,Just like you know look u%h I guess X
REBECCA,CA,At you
RICKIE,CA,At me Di
REBECCA,CA,Okay
RICKIE,CA,Yeah and look at my seat cause H I always sit all the way to the window
REBECCA,CA,Okay
RICKIE,CA,So I thought he was gonna sit down Actually
REBECCA,CA,Okay
RICKIE,CA,P Hunh P
REBECCA,CA,H And then he continued on
RICKIE,CA,Unhunh
REBECCA,CA,and where did he go
RICKIE,CA,H He went all the way to the you know into the train
REBECCA,CA,All the way up here
RICKIE,CA,Mhm
REBECCA,CA,Okay
RICKIE,CA,And then H uh Hx he went through the door and then he came back again
REBECCA,CA,Okay
RICKIE,CA,He went through X there X
REBECCA,CA,He went through these doors
RICKIE,CA,into it unhunh into another car
REBECCA,CA,Oh
RICKIE,CA,H And then he came back again and then H I guess that was like another stop and more people were getting off and then that's when he came and sat by me sat in this seat right here H But there was someone sitting there too there was a lady
REBECCA,CA,You're kidding
RICKIE,CA,Unhunh there was a lady sitting there H but she got up and she went to another seat
REBECCA,CA,Ah
RICKIE,CA,She she just went to a different seat
REBECCA,CA,Okay
RICKIE,CA,You know like H but he was making I don't know how you describe it you know how you can be like a nuisance to someone
REBECCA,CA,Mhm
RICKIE,CA,Or you may smell or something
REBECCA,CA,Yeah
RICKIE,CA,you know like that you know
REBECCA,CA,Yeah
RICKIE,CA,or moving around you know like as he wanted her to move
REBECCA,CA,Okay
RICKIE,CA,H And she got up and moved
REBECCA,CA,S she okay H Um and so when she moved was there anybody seated
RICKIE,CA,X
REBECCA,CA,in this area
RICKIE,CA,H I think maybe like H you know how these chairs are
REBECCA,CA,Unhunh
RICKIE,CA,Maybe right here and you know
REBECCA,CA,Okay
RICKIE,CA,but you couldn't they couldn't see nothing or anybody
REBECCA,CA,Okay but nobody right
RICKIE,CA,No XX
REBECCA,CA,in these areas
RICKIE,CA,I don't believe so
REBECCA,CA,Okay Alright So then what did he do
RICKIE,CA,Um did the newspaper Hx you know looking at it you know making loud noises I guess X so I think X like that or whatever H then he just kept doing that to the newspaper like that and then he went in and then he just H you can just see him going like this you know how you have to unzip your pants
REBECCA,CA,Yeah
RICKIE,CA,or something like that H and I'm looking through the window H and then he's still making noises with the paper H and then um X I X kinda looked and then I didn't and I kept making like Q s uh Hx WH you know like WH Hx Q you know like Q I know what you're Q
REBECCA,CA,He was making noises like that
RICKIE,CA,H No he was making those you know the rattling paper
REBECCA,CA,Unhunh
RICKIE,CA,but I was making noises like Q TSKHx Q you know like I wanted him to know Q I know what you're doing Q
REBECCA,CA,Yeah
RICKIE,CA,You know I remembered him for a year from a year ago H And so then I just VOX kept you know I just turned VOX you know away from him and I looked in the window H and he just kept B hitting the paper like that B you know VOX But you know what he was doing VOX
REBECCA,CA,Yeah
RICKIE,CA,H He kept hitting the paper H and um uh let me see then one time I just you know kinda looked over H and then you can see it You know Hx you can see it
REBECCA,CA,Had he lifted up the paper in any way or
RICKIE,CA,Yeah just like CLAP you know I'm trying to see how a paper goes likes thi
REBECCA,CA,Like this
RICKIE,CA,Okay like he has the paper like like this just like you know moves it Like that You know like that
REBECCA,CA,Oh
RICKIE,CA,You know and you can see it
REBECCA,CA,Okay
RICKIE,CA,You know
REBECCA,CA,Was he looking at you at all during that time
RICKIE,CA,Yes The MRC whole entire time MRC
REBECCA,CA,Okay
RICKIE,CA,I mean H not looking H at PAPER first he would go like this even with the paper And look at me You know trying to get my attention PAPER
REBECCA,CA,Yeah
RICKIE,CA,Like he wanted me to look at him And H then the whole time under here he'd just look I mean he looked so hard that it was like burning you know what I mean
REBECCA,CA,Yeah
RICKIE,CA,It H
REBECCA,CA,Tell the jury that
RICKIE,CA,Okay Hx
REBECCA,CA,That's I mean that's great
RICKIE,CA,He just alright
REBECCA,CA,Um Because that's what he does
RICKIE,CA,Okay
REBECCA,CA,And that's his way H of drawing your attention to him
RICKIE,CA,Mhm
REBECCA,CA,because if somebody's doing that to you there's no way you're gonna you know just totally ignore them
RICKIE,CA,Yeah
REBECCA,CA,cause you're always going to wanna keep H them in your peripheral vision
RICKIE,CA,SNIFF
REBECCA,CA,at least
RICKIE,CA,Yeah
ARNOLD,MI,Mhm
REBECCA,CA,to make sure where they are
RICKIE,CA,Mhm Yeah Cause I was you know I didn't know what he was gonna do
REBECCA,CA,Yeah
RICKIE,CA,or anything so H
REBECCA,CA,so um part of our burden is to prove that he's deliberately doing th that he has the specific intent to draw your attention to him
RICKIE,CA,Okay
REBECCA,CA,H So let them know that he was doing that
RICKIE,CA,Okay Alright
REBECCA,CA,Um okay So then and then he sort of pulled the paper aside and he's still staring at you
RICKIE,CA,Yeah Unhunh still staring and H just you know and then but when uh uh like you come to a stop see that's all through the tunnel H You know that's a long like about
REBECCA,CA,Mhm
RICKIE,CA,five minute ride or something A couple of minutes ride H and we got to like Embarcadero H PAPER he would just you know go like this you know PAPER before anyone got on and wait and then just do the same thing X until X I had to get off at my stop
REBECCA,CA,TSKH Tell the jury about that too because that indicates that he knew what he was doing was wrong
RICKIE,CA,Hm Oh okay
REBECCA,CA,and if there was a chance that any man might walk by
RICKIE,CA,y Mhm
REBECCA,CA,H You know I had another case or I have a pr report from another case where H um he wa he was crouched down and doing it
RICKIE,CA,Mhm
REBECCA,CA,and then when a man would walk by he'd sit up
RICKIE,CA,Yeah
REBECCA,CA,H And you know do nothing and then once the man was through the doors then he'd go back X X doing it
RICKIE,CA,Yeah Okay
REBECCA,CA,So H Um okay so then you got off
RICKIE,CA,H Hx
REBECCA,CA,at your stop
RICKIE,CA,Yeah
REBECCA,CA,H Um and how were you feeling
RICKIE,CA,Well Hx P<X it was like X>P Hx CRY s I don't know sorry H
ARNOLD,MI,X You X doing alright
RICKIE,CA,SNIFF just I don't know like disgusted you know wh why I really wanted to report it this time because SOB it was like summertime SOB
REBECCA,CA,Unhunh
RICKIE,CA,and the kids You know the kids and everything
REBECCA,CA,Yeah
RICKIE,CA,that's what I was scared of because I know how uh I was you know a victim of you know abuse like that or X X SOB SNIFF I just you know I just That's what I was think the very first time I reported it was just like this dirty old man just that that
REBECCA,CA,Yeah
RICKIE,CA,SNIFF And this time it was during the summer and there was lots of kids SNIFF and um I just felt like you know upset You know
REBECCA,CA,Yeah
RICKIE,CA,and I just you know SNIFF I just felt upset
REBECCA,CA,Okay
RICKIE,CA,You know n CRY
REBECCA,CA,Tell the jury that Um it's it's really important that they understand
RICKIE,CA,SNIFF
REBECCA,CA,the feelings that go through you when sombody does something like that to you
RICKIE,CA,
REBECCA,CA,cause
RICKIE,CA,SNIFF
REBECCA,CA,H my one concern about this case is H um that some people may have the attitude of
RICKIE,CA,SNIFF
REBECCA,CA,Q well he never touched you
RICKIE,CA,Mhm
REBECCA,CA,he didn't make any verbal threats to you H it's no big deal Q
RICKIE,CA,SNIFF
REBECCA,CA,H And especially I have some young single men on my jury panel
RICKIE,CA,Mhm
REBECCA,CA,H And I my worry is that they don't relate to what a woman feels when something like that is happening
RICKIE,CA,Mhm
REBECCA,CA,because their experience would be totally different H if a man exposes himself
RICKIE,CA,SNIFF
REBECCA,CA,which a man would never do that
RICKIE,CA,Mhm
REBECCA,CA,Because
RICKIE,CA,SNIFF
REBECCA,CA,H number one they pick out I think more vulnerable people
RICKIE,CA,Mhm
REBECCA,CA,H But if um a man were to be exposed to they would laugh or you know be disgusted
RICKIE,CA,Mhm
REBECCA,CA,H or be mad H but they wouldn't necessarily feel
RICKIE,CA,SNIFF
JUNE,CA,KNOCK_KNOCK_KNOCK
REBECCA,CA,scared or threatened
RICKIE,CA,Unhunh
JUNE,CA,Hi
REBECCA,CA,Hi
JUNE,CA,Can I sit with you
REBECCA,CA,Sure H Um so r relate that information to the jury
RICKIE,CA,Okay
REBECCA,CA,Okay H Um TSK and then uh so then when you got off you called the police
RICKIE,CA,No
REBECCA,CA,Right
RICKIE,CA,I went upstairs to the BART and told them and I tried to tell them what train it was H and I just H I was still kind of like shocked so I I was like Q well I have to go cause I have to make an appointment Q but I did tell someone I said I'll be back to make a report or whatever I had to do H and then there was a different person down there and when I called the BART police they said Q oh no one's even said anything to us Q you know and uh
REBECCA,CA,Yeah
RICKIE,CA,SNIFF That was that and then I think uh couple of days after one of the uh detectives H called me and then I made a report He wanted to see if I can ID him first and then we just made a report and he said he'll submit it and everything
REBECCA,CA,Okay and you ID'ed him immediately
RICKIE,CA,SNIFF Unhunh he just showed me He's all Q okay come with me come with me Q you know
REBECCA,CA,Okay H Alright I have a and this is i if they make an issue out of it this is what you looked at Right
RICKIE,CA,Mhm
REBECCA,CA,Like a folder with different
RICKIE,CA,Yeah yeah right there
REBECCA,CA,And I have the one where you signed right underneath it
RICKIE,CA,Unhunh yeah
REBECCA,CA,And we've got the statement where you immediately said I'm hundred percent sure this is the guy
RICKIE,CA,Mhm P Yeah P
REBECCA,CA,So Okay
ARNOLD,MI,X What is X he a old man
REBECCA,CA,He's like sixties
RICKIE,CA,X In his X Yeah
REBECCA,CA,Yeah
ARNOLD,MI,X GodX
RICKIE,CA,And he's like balding like
REBECCA,CA,Yeah You can come in the courtroom
ARNOLD,MI,TSK Oh good
RICKIE,CA,Okay
REBECCA,CA,Yeah
ARNOLD,MI,Um she has anxiety attacks when she gets excited and
RICKIE,CA,See that's why I'm s
ARNOLD,MI,she gets real nervous and scared
RICKIE,CA,That's why I am tra-
REBECCA,CA,Unhunh
ARNOLD,MI,she has bad anxiety attacks
RICKIE,CA,I can't breathe
ARNOLD,MI,She she'll ju-
REBECCA,CA,Oh really
RICKIE,CA,That's why I'm trying to
ARNOLD,MI,Yeah sh- That's why she's X crying X
REBECCA,CA,Okay
ARNOLD,MI,so
REBECCA,CA,Okay Um m how
RICKIE,CA,Do I have to look at anyone just you or
REBECCA,CA,No you can just look at me
RICKIE,CA,Okay
REBECCA,CA,um when you go in let me explain to you what the courtroom's like so you know what to expect
RICKIE,CA,Okay
REBECCA,CA,H Um you you don't have to you know and if you if you feel like you need to take a break
RICKIE,CA,Mhm
REBECCA,CA,then tell me immediately
RICKIE,CA,Okay
REBECCA,CA,Um or ask the judge you'll be seated right near the judge
RICKIE,CA,Okay
REBECCA,CA,H Um I was saying to June that you know a lot of times people are intimidated by the courtroom and they think it's really formal and it's really not that formal
RICKIE,CA,Mhm Okay
REBECCA,CA,H um the jurors that are in there there'll be twelve people seated in the juror box
RICKIE,CA,Mhm
REBECCA,CA,H and um
RICKIE,CA,SNIFF
REBECCA,CA,you know they could be your family They could be your friends
RICKIE,CA,Mhm
REBECCA,CA,H Um they're all y y from all walks of life
RICKIE,CA,Mhm
REBECCA,CA,um they're all different ages H and um they H you know for the most part they were probably very nervous when they came in just for jury duty
RICKIE,CA,Yeah
REBECCA,CA,So
RICKIE,CA,SNIFF
REBECCA,CA,um
RICKIE,CA,SNIFF
REBECCA,CA,they just want to hear your story and they're not judging you
RICKIE,CA,Okay
REBECCA,CA,Um PAPER let me show you
ARNOLD,MI,XX X X baby
RICKIE,CA,Hm Hm-m Mhm
REBECCA,CA,Will it help to have him in there
RICKIE,CA,Yes unhunh
REBECCA,CA,X Good X PAPER
RICKIE,CA,SNIFF
ARNOLD,MI,She was going crazy X all day X here Q I think that's him Q Every time every time she seen a XX
RICKIE,CA,The whole time down here
ARNOLD,MI,I was like Q that ain't him Q
RICKIE,CA,I was doing that H Q That's him that's him Q like that he was like Q oh no no it's not him Just come on Q
REBECCA,CA,H
RICKIE,CA,SNIFF
REBECCA,CA,VOX TSK I don't know where I drew it out VOX H THROAT
RICKIE,CA,SNIFF So is he in like jail or something Or he just shows up for court
REBECCA,CA,H No he's out right now
RICKIE,CA,Oh okay
REBECCA,CA,he will be
RICKIE,CA,Oh okay
REBECCA,CA,at the end of this if the jury does the right thing
RICKIE,CA,Alright
REBECCA,CA,Um TSK we asked for ninety days county jail before the case went to trial
RICKIE,CA,Mhm
REBECCA,CA,and normally um it'll be higher if he's convicted
RICKIE,CA,Okay
REBECCA,CA,So plus he's got your case pending in Oakland
RICKIE,CA,Oakland
REBECCA,CA,and if there's a H if we get a conviction just on one case here
RICKIE,CA,Mhm
REBECCA,CA,H then your case in Oakland will be a felony
RICKIE,CA,Oh okay
REBECCA,CA,So
RICKIE,CA,Alright
REBECCA,CA,H um okay Yu W what will happen is you'll walk into the courtroom here
RICKIE,CA,Mhm
REBECCA,CA,There are doors right here
RICKIE,CA,Yeah
REBECCA,CA,H There are seats right here um that are for the audience but normally there's nobody in the audience but
RICKIE,CA,Okay
REBECCA,CA,your husband will be there H um TSK and then there are two tables right here I'll be seated at this table
RICKIE,CA,Mhm
REBECCA,CA,H And the defendant and the defense attorney will be seated at this table
RICKIE,CA,Mhm
REBECCA,CA,H The jury sits here Okay H all in a row H um
RICKIE,CA,SNIFF
REBECCA,CA,then and you'll walk thr When you walk in you'll walk through and I'll walk with you
RICKIE,CA,Okay
REBECCA,CA,H um to the ch the witness chair okay
RICKIE,CA,Okay
REBECCA,CA,which faces out this way
RICKIE,CA,Alright
REBECCA,CA,H And the judge is seated right here
RICKIE,CA,SNIFF Alright
REBECCA,CA,Right above you H And then there's a woman who sits here who's the clerk and there's a woman who sits here the who's the court reporter
RICKIE,CA,Okay
REBECCA,CA,H And so when I ask you questions
RICKIE,CA,SNIFF
REBECCA,CA,when you're talking you need to uh always say yes or no as opposed to Q unhunh Q or Q unh-unh Q
RICKIE,CA,Oh okay
REBECCA,CA,H or nodding your head okay because she takes everything down
RICKIE,CA,Okay SNIFF
REBECCA,CA,TSK Um
RICKIE,CA,SNIFF
REBECCA,CA,H if your nervous please tell me
RICKIE,CA,Okay
REBECCA,CA,Or tell the judge and we can take a break
RICKIE,CA,Okay
REBECCA,CA,If you want to get a drink of water or something like that
RICKIE,CA,Okay
REBECCA,CA,Okay H Um and take your time you know when you walk in just take a deep breath
RICKIE,CA,Okay
REBECCA,CA,take your time If I ask you a question that you don't understand tell me
RICKIE,CA,Okay
REBECCA,CA,H Um if we either of us ask you a question where
RICKIE,CA,SNIFF
REBECCA,CA,H Um it's something you don't remember it's a detail that you don't remember
RICKIE,CA,Mhm
REBECCA,CA,it's fine to say I don't I don't remember at this time
RICKIE,CA,Okay
REBECCA,CA,Okay H Um Hx
RICKIE,CA,Is there gonna b the other person his lawyer gonna ask some questions
REBECCA,CA,HYeah
ARNOLD,MI,<P Cross examine P>
REBECCA,CA,he'll be able to ask you questions also H He's he's a very polite guy
RICKIE,CA,Okay
REBECCA,CA,H He's a young attorney H um he's with the public defender's office he's H um w when we had the case the last time it was a different attorney
RICKIE,CA,Mhm
REBECCA,CA,And that attorney terrorized my my one victim that I put on H um he walked up to her and he was about this far away from her
RICKIE,CA,Mhm
REBECCA,CA,and H sh cause she had testified when he walked in initially and he looked at me PAR Walter Munson PAR she said H I I knew he was a pervert just by the way he looked at me
RICKIE,CA,Oh
REBECCA,CA,H So this man walked up to him and he said Q I'm standing close to you I'm looking at you does that make me a pervert Q
RICKIE,CA,Mhm
REBECCA,CA,H And uh just badgered her
RICKIE,CA,Aw
REBECCA,CA,but this this attorney is not like that at all
RICKIE,CA,SNIFF <P Okay P>
REBECCA,CA,He'll be very polite H um
RICKIE,CA,<WH Mhm WH>
REBECCA,CA,TSK he's going to try and focus more on H uh discrepancies like if you testify to one thing and there's something written differently in the report
RICKIE,CA,Unhunh
REBECCA,CA,He might say well you know in your
RICKIE,CA,SNIFF
REBECCA,CA,in the report it says that you um you know he sat down right across from you
RICKIE,CA,Mhm
REBECCA,CA,immediately
RICKIE,CA,Oh okay
REBECCA,CA,as opposed to walking or something like that
RICKIE,CA,Okay
REBECCA,CA,which it doesn't but
RICKIE,CA,Okay
REBECCA,CA,H um he's gonna try and focus on little things cause that's all he can do
RICKIE,CA,Okay
REBECCA,CA,H But
RICKIE,CA,SNIFF
REBECCA,CA,for the most part he'll be polite and gentle
RICKIE,CA,Okay
REBECCA,CA,So you don't have to worry about him
RICKIE,CA,Hm
REBECCA,CA,H Um TSK what hap well tell me about the year ago incident
RICKIE,CA,Um that one was at night time And um I was working late and it was around H I remember I used to get off ar around nine and I used to get to um H the Bart station around ten o'clock And he would be I think P I'm trying to think would he get on or would he already be on P H Well that's the Daly City one so he would get on when I would get on but I think probably like a different car and same thing exact identical H Go up and down the aisles but
REBECCA,CA,SNIFF
RICKIE,CA,I would be the only one in the train You know because at night time there's not many people on there and H he would do that and I was I was terrified then because I was the only one there was no one around
REBECCA,CA,Yeah
RICKIE,CA,I you know I was a little scared this time but H you know but there's people around like you know I don't think he would do anything when people are around
REBECCA,CA,Right
RICKIE,CA,You know down at the other seats or X in back X
REBECCA,CA,Right
RICKIE,CA,I could scream but H
REBECCA,CA,Yeah
RICKIE,CA,at night time he was doing the same thing and I called that night to the Bart police and I told them what he looked like and everything and H I never heard anything again So
REBECCA,CA,Okay H um
RICKIE,CA,SNIFF
REBECCA,CA,Did he use a newspaper that time also
RICKIE,CA,Mhm
REBECCA,CA,So identical
RICKIE,CA,Everything Yeah
REBECCA,CA,Okay
RICKIE,CA,And then I even told them I said H and the funny thing is he just the only thing he changed this time is um SNIFF he wore a new bow tie and uh a different bag hx cause he always had a bag cause the H what made X the interested X in this case they s told me H well everyone's telling me he has this bag he carries around and he has a bowtie like that and I go
REBECCA,CA,Yeah
RICKIE,CA,that's the only difference he had a different bag this time a year later and a different bow tie
REBECCA,CA,Yeah
RICKIE,CA,H SNIFF And they were like Q okay Q you know
REBECCA,CA,Now the bag that he was carrying around this time what was it
RICKIE,CA,M let me see I think a duffel bag I think
REBECCA,CA,Okay
RICKIE,CA,H
REBECCA,CA,Okay
RICKIE,CA,One time it was a duffel bag and then one time it was like a P uh what do you call them P
REBECCA,CA,THROAT
RICKIE,CA,Like a sh like a old be
REBECCA,CA,Shopping bag
RICKIE,CA,Yeah a shopping bag
REBECCA,CA,a plastic
RICKIE,CA,Yeah
REBECCA,CA,Yeah
RICKIE,CA,Mhm
REBECCA,CA,That's his common one plastic bag filled with papers
RICKIE,CA,Okay Yeah Hx
REBECCA,CA,Yeah in this one you say he's carrying a sho a duffel bag
RICKIE,CA,A duffel bag okay
REBECCA,CA,H Okay so you wanna Have you read through your statement recently
RICKIE,CA,No
REBECCA,CA,Do you wanna read through it
RICKIE,CA,Yeah
REBECCA,CA,H Okay
RICKIE,CA,SNIFF Okay
ARNOLD,MI,STRETCH Hx
RICKIE,CA,P hm P
ARNOLD,MI,SNIFF Hx Hx
RICKIE,CA,SNIFF
REBECCA,CA,H Now you can't do anything to this guy @@@
RICKIE,CA,@@@@
ARNOLD,MI,Oh I'm not I'm just X gonna sit back and look X>
REBECCA,CA,@@@
RICKIE,CA,Mhm
ARNOLD,MI,I'm a little worried about her cause she has them anxiety attacks
