AUD,NA,About how many people are employed here Now
BEN,CO,Right now there's about two hundred H That includes the security people the guide force the nursing staff H the people that run the computer room the office force as well as the people that work on the dam H And that's a twenty-four-hour figure H But that figure is becoming smaller every year H because every year we are becoming more highly computerized THROAT F Okay folks there's a tour group coming in stay to your right please stay to your right F ENV AMBIENT_CROWD_NOISE
BEN,CO,F Stay to your right folks tour group coming out F ENV CROWD_AND_MACHINE_NOISE
BEN,CO,Okay if you would right up this stairway when you get on the balcony wait for me on the blue couches on the balcony please Anybody needs the elevator it's available ENV CROWD_AND_MACHINE_NOISE
BEN,CO,Anybody that needs the elevator it's X is X available ENV CROWD_AND_MACHINE_NOISE
BEN,CO,Come on ENV CROWD_AND_MACHINE_NOISE
BEN,CO,X Come on then X Up the stairway if you can X P<X Up the stairway That's Up the stairs X>P Okay here we go VOX Hi VOX
AUD,NA,That was the turbine over here off to the side
BEN,CO,Yeah that's the turbine runner You bet That's a computer design made of stainless steel H it's designed in such a way H there's one of em running at a hundred and eighty RPM it actually lifts that eight hundred tons up a quarter of an inch X for X your main thrust bearing is the very top of this uh structure right down here This is the rotor The rotor and the H runner have come out of our A-Seven generator what happened we lost a water seal down there H So we had to pull those out to fix that water seal H they'll be replaced within a couple of weeks now
AUD,NA,X Oh I see X
BEN,CO,H That H rotor in that part of the shaft weighs five hundred and eighty tons
AUD,NA,WHISTLE ENV AMBIENT_NOISE
BEN,CO,FF Okay folks if you will please follow me now FF ENV CROWD_NOISE_AND_FOOTSTEPS X Hey X
BEN,CO,How you doing X Good ENV CROWD_NOISE
BEN,CO,Okay folks while we're waiting for the elevators does anybody have any questions
AUD,NA,How long have you been doing these tours
BEN,CO,About five years About five years H I've retired twice can't stand X retirement so X come back to work at a fun job
AUD,NA,X Oh X
BEN,CO,Anybody have any questions
AUD,NA,Yeah Ben water comes down the center of the where your shaft is goes out the turbine
BEN,CO,No Goes around the dam Water comes into those towers goes around the dam comes in from the side
AUD,NA,Each individual turbine
BEN,CO,Yeah
AUD,NA,The water drops in the center where the shaft goes in then goes down
BEN,CO,No no No It comes into what they c It comes in that thirteen-foot pipe goes into what they call H the area of the wicket gate and there And there's a pipe around that wicket gate H and that pipe goes from a thirteen-foot diameter down to a three-foot diameter goes around that wicket gate Okay
AUD,NA,Right
BEN,CO,H It picks up speed H By the time it enters that ap goes out that aperture that three-foot aperture it's traveling at fifty-seven miles an hour H But that's what drives that big turbine H It goes around the shaft It doesn't go into the shaft area at all The wicket gate All the water goes in through the wicket gate
AUD,NA,It's coming in underneath
BEN,CO,Yeah H The wick
AUD,NA,Perpendicular
BEN,CO,Th well
AUD,NA,perpendicular to the X shaft X>
BEN,CO,H and yeah
AUD,NA,The generator's sitting on top
BEN,CO,%A i okay The shaft is like this and water's coming in like this
AUD,NA,Right That's what I thought
BEN,CO,H And then it goes around like this
AUD,NA,Oh yeah
BEN,CO,H and then out
AUD,NA,Now that thing we saw down laying that uh alongside
BEN,CO,Okay
AUD,NA,with the uh looked like a
BEN,CO,That's a that's a r turbine runner We call Turbine runner
AUD,NA,That and that's is that is that kicked up on the side like that the water
BEN,CO,No it just lays it
AUD,NA,Spinning it around
BEN,CO,Oh you mean the one d on the floor down there
AUD,NA,Yeah yeah
BEN,CO,No that's laying flat like this
AUD,NA,X
BEN,CO,and the water drives that around this way like this
AUD,NA,<X Oh you're right X XX
BEN,CO,and drives the turbine up there yeah
AUD,NA,And that's down inside the uh in the turbine
BEN,CO,That's way down Yeah Way down in the turbine
AUD,NA,So it's in the turbine And that's the
BEN,CO,Unhunh yeah
AUD,NA,that's what's generating
BEN,CO,Yeah
AUD,NA,that's what's turning the wheel
BEN,CO,Right Right
AUD,NA,We were right on that
BEN,CO,Right Okay folks step right in the elevator please right on in step right in the elevator P Three four five six seven eight nine ten eleven twelve Thirteen fourteen fifteen sixteen nineteen twenty P H alright are you with them P Okay P Okay I saved room for you
AUD,NA,All right thanks a lot X man X
BEN,CO,You bet Folks this does conclude your tour of the dam hope you enjoyed it as much as I X enjoying have X you come back and see us again H Have any questions on the way up H ask Norm H Bye-bye folks Okay any more questions folks
AUD,NA,What's the story with this tile Wasn't this created by somebody
BEN,CO,Yeah Folks H the dam was built as a tourist attraction as well as being very functional H this terrazzo flooring you see terrazzo is marble chips put down in concrete H ground down and polished H this terrazzo flooring was put in here by one Italian family by the name of Martina H Okay there's two and three-quarter acres of this uh H t uh terrazzo flooring in the floor H but the designs you see H is what that Italian family saw H and interpretated from H southwest Indian blankets and pottery That's where the designs came from H Any other questions
AUD,NA,Are there just two elevators down from these two shafts that'll take you to XX
BEN,CO,That's right Two elevators down Mhm
AUD,NA,The rest of it's just solid
BEN,CO,Right H Well there are H there are two miles of tunnels going this way across the dam H They have a pipe gallery H they have a drainage gallery they have a a uh cable gallery H and they have an instrumentation gallery And all those things are H They measure constantly the condition of the dam with that instrumentation gallery
AUD,NA,Y'all open seven days a week
BEN,CO,Yeah Mhm
AUD,NA,Is it unusual to to do the generator uh room floor In something like this There's just
BEN,CO,Yeah It it's in fact it was built during the depression H and they wanted to make it a tourist attra
AUD,NA,X Make it make it worth talking X
BEN,CO,It was at that time the largest dam in the world they wanted to make it very nice yeah it's unusual Usually you just have concrete decks
AUD,NA,Yeah I would Yeah
BEN,CO,Yeah Yeah H Any other questions folks Yes
AUD,NA,What are the chances of a leak
BEN,CO,Hm AUD_
AUD,NA,What are the chances of a leak
BEN,CO,H X Well X it leaks all the time H You see concrete's porous H And because concrete's porous there's water coming through at all times H But that's good H Because if X there're X no moisture in concrete H it dries out and spalls and chips and turns to powder H Wouldn't make a very good dam H So as long as that lake is back there forcing that water through the concrete at all times H it keeps that concrete in a stage of what we call being green H Green concrete's very strong H So we have a good strong dam
AUD,NA,Say Ben
BEN,CO,Yes
AUD,NA,what's going on up on the hill up here X don't think it's uh X>
BEN,CO,Okay That's a five-story parking garage H and the new building is a new visitors center H The five-story parking garage will hold four-hundred and fifty cars H Okay the new f H visitors center H will have three revolving theaters in it it'll have a seating area for people going on tour it'll have a museum H the top deck of that building will be an observation platform H we can look back at the dam in one direction downstream in the other H Now when that's all done H they hope to be able to figure to handle between one point two and one point three million people a year H Last year we had seven hundred and twenty-nine thousand eight hundred and eighty-nine people go through the dam H but we had to turn people away almost every night Just not enough time in the day to get everybody through the dam that would like to see it
AUD,NA,Hmm Will it have any slot machines in it
BEN,CO,H No but it'd be a good idea
AUD,NA,
BEN,CO,wouldn't it
AUD,NA,H
BEN,CO,H Pay for this place AUD_ @@@@
AUD,NA,When's completion on that parking garage
BEN,CO,They figure between fifteen and seventeen months Yeah Okay folks step right in the elevator please H Right on in ENV CROWD_NOISE X VOX Everyone please face the front of the car VOX
AUD,NA,It's gonna be seventeen more months Seventeen more months X VOX Everyone face the front of the car please VOX
BEN,CO,Right to there X VOX Front of the car please VOX
AUD,NA,Have they ever had to use the spillway
BEN,CO,Just a minute Okay folks this does conclude your tour of the dam I hope you enjoyed it as much as I enjoyed having you H come back and see us again have any questions on the way up H ask Norm Bye-bye folks
AUD,NA,Thanks Ben AUD_ Have they ever had to use the spillway
BEN,CO,Okay Folks the question is did they ever have to use the spillway H Yes Just once in the history of the dam and that was nineteen eighty-three H What happened that year H is they had a very heavy snowpack in the Rocky Mountains H and that was followed by rain and hot weather H which created a flooding condition H We had more water coming down the Colorado River system H than they could put through the power plant H Every reservoir in the Colorado River system was full to overflowing that year H On July second water overtopped our spillways out here H Six days later it was going over four and a half feet high H And that went on for sixty-six days H At the end of that time there was no damage to the dam H or to the power plant H but further on downstream where people had built in the floodplain H they did have thirty million dollars worth of damage H but no loss of life But that flood's what left that white line around the lake out there That white line indicates it was going over the spillways H four and a half feet above floodstage H It gives a false impression and makes it look like the lake of the level is low Or level the lake of the low H Actually we're eight feet above normal for this time of year
AUD,NA,Wow
